url,titulo,preco,vendas,teste,marca
https://produto.mercadolivre.com.br/MLB-1667100155-furadeira-12-pol-550w-gsb-550-re-bosch-kit-brocas-maleta-_JM?searchVariation=64802358980#searchVariation=64802358980&position=28&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira 1/2 Pol 550w Gsb 550 Re Bosch + Kit Brocas Maleta,447,627,17,Bosch
https://produto.mercadolivre.com.br/MLB-1069703441-furadeira-impacto-500w-13mm-m0801g-makita-_JM?searchVariation=94992211622#searchVariation=94992211622&position=24&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira Impacto 500w 13mm M0801g Makita,351,13,17,Makita
https://produto.mercadolivre.com.br/MLB-1753263298-parafusadeira-e-furadeira-a-bateria-12v-38-ws2550k-azul-_JM?searchVariation=72056883793#searchVariation=72056883793&position=25&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,"Parafusadeira E Furadeira A Bateria 12v 3,8'' Ws2550k Azul",234,8,17,Wesco
https://produto.mercadolivre.com.br/MLB-1777912027-furadeira-de-impacto-12-pol-750w-dx17-cat-kit-10-brocas-_JM?searchVariation=74116528366#searchVariation=74116528366&position=22&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira De Impacto 1/2 Pol 750w Dx17 Cat + Kit 10 Brocas,403,21,17,CAT
https://produto.mercadolivre.com.br/MLB-1935509208-furadeira-impacto-12-760w-makita-hp1640k-acessorios-_JM?searchVariation=89782166795#searchVariation=89782166795&position=21&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira Impacto 1/2 760w Makita Hp1640k + Acessórios,569,4,17,Makita
https://produto.mercadolivre.com.br/MLB-1774727921-furadeira-de-impacto-13mm-800w-auto-reverso-110v-ou-220v-_JM?searchVariation=73859545149#searchVariation=73859545149&position=23&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira De Impacto 13mm 800w Auto Reverso 110v Ou 220v,219,43,17,Nakasaki
https://produto.mercadolivre.com.br/MLB-2220880590-furadeira-martelete-de-13cm-hitachi-fdv16vb2-550w-230v-_JM?searchVariation=174351881794#searchVariation=174351881794&position=19&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira Martelete De 1.3cm Hitachi Fdv16vb2 550w 230v,300,1,17,Hitachi
https://produto.mercadolivre.com.br/MLB-2063733222-furadeira-bosch-gbm-16-2-re-e-220v-800w-_JM#position=26&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira Bosch Gbm 16-2 Re  E 220v 800w,1.120,3,17,Bosch
https://produto.mercadolivre.com.br/MLB-1667353991-furadeira-38-350w-gbm-6re-sem-impacto-bosch-_JM#position=17&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira 3/8 350w  Gbm 6re Sem Impacto Bosch,475,10,17,Bosch
https://produto.mercadolivre.com.br/MLB-2096803203-furadeira-parafusadeira-de-impacto-britnia-650w-bfu01-_JM?searchVariation=173947553939#searchVariation=173947553939&position=16&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira Parafusadeira De Impacto Britânia 650w Bfu01 ,139,9,17,Britânia
https://produto.mercadolivre.com.br/MLB-1793837951-furadeira-parafusadeira-eletrica-38-gsr-7-14e-bosch-_JM?searchVariation=76025720210#searchVariation=76025720210&position=14&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira Parafusadeira Elétrica 3/8 Gsr 7-14e Bosch,389,4,17,Bosch
https://produto.mercadolivre.com.br/MLB-1566147110-furadeira-e-parafusadeira-bateria-8v-c-maleta-31-pcs-bd-_JM?searchVariation=72762023912#searchVariation=72762023912&position=15&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira E Parafusadeira Bateria 8v C/ Maleta + 31 Pcs B&d,259,163,17,DeWalt
https://produto.mercadolivre.com.br/MLB-1528994887-furadeira-parafusadeira-impacto-18v-dhp482z-makita-sbateria-_JM?searchVariation=174277611008#searchVariation=174277611008&position=13&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira Parafusadeira Impacto 18v Dhp482z Makita S/bateria,669,49,17,Makita
https://produto.mercadolivre.com.br/MLB-2158728748-furadeira-eletrica-de-impacto-bosch-prof-gsb-450re-450w-127v-_JM?searchVariation=174141143817#searchVariation=174141143817&position=18&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira Elétrica De Impacto Bosch Prof Gsb 450re 450w 127v,243,5,17,Bosch
https://produto.mercadolivre.com.br/MLB-1379716081-furadeira-de-impacto-skil-570w-mandril-12-6555-_JM?searchVariation=47427591111#searchVariation=47427591111&position=12&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira De Impacto Skil 570w Mandril 1/2 6555,345,13,17,Skil
https://produto.mercadolivre.com.br/MLB-1975152483-parafusadeira-furadeira-21v-profissional2-baterias-maleta-_JM?searchVariation=93725754045#searchVariation=93725754045&position=11&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Parafusadeira Furadeira 21v Profissional_2 Baterias + Maleta,419,4,17,Thaf
https://produto.mercadolivre.com.br/MLB-1773559665-parafusadeira-furadeira-a-bat-te-cd-1848-li-i-solo-einhell-_JM#position=9&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Parafusadeira Furadeira A Bat Te-cd 18/48 Li-i Solo Einhell,424,7,17,Einhell
https://produto.mercadolivre.com.br/MLB-1698417942-furadeira-de-impacto-1100w-220v-ingco-_JM?searchVariation=67053117599#searchVariation=67053117599&position=7&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira De Impacto 1.100w (220v) - Ingco,638,1,17,Ingco
https://produto.mercadolivre.com.br/MLB-2117639847-furadeira-de-impacto-makita-hp1640-760w-127v-_JM?searchVariation=174184048840#searchVariation=174184048840&position=8&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira De Impacto Makita Hp1640 760w - 127v,437,7,17,Makita
https://produto.mercadolivre.com.br/MLB-2014513759-broca-3-12mm-madeira-ferro-furadeira-fura-tudo-parede-aco-_JM?searchVariation=173610264170#searchVariation=173610264170&position=20&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Broca 3-12mm Madeira Ferro Furadeira Fura Tudo Parede Aço,110,12,17,Generic
https://produto.mercadolivre.com.br/MLB-1437476745-parafusadeira-furadeira-impacto-38-12v-2bateria-stanley-_JM?searchVariation=69323686491#searchVariation=69323686491&position=5&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Parafusadeira Furadeira Impacto 3/8 12v 2bateria - Stanley ,649,12,17,Stanley
https://produto.mercadolivre.com.br/MLB-1604816094-furadeira-de-impacto-38-420w-110v-hammer-_JM?searchVariation=60559868141#searchVariation=60559868141&position=6&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira De Impacto 3/8  420w 110v Hammer,199,119,17,Hammer
https://produto.mercadolivre.com.br/MLB-1804169758-martelete-perf-romp-1125a-gbh-2-20d-220v-bosch-_JM?searchVariation=76867212434#searchVariation=76867212434&position=10&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Martelete Perf Romp 1125a Gbh 2-20d 220v Bosch,899,18,17,Bosch
https://produto.mercadolivre.com.br/MLB-1217439813-carregador-bivolt-wjg-parafusadeira-black-decker-ld12-original-_JM?searchVariation=73878657173#searchVariation=73878657173&position=3&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Carregador Bivolt Wjg Parafusadeira Black Decker Ld12 (original),78,101,17,Black+Decker
https://produto.mercadolivre.com.br/MLB-1723298908-parafusadeirafuradeira-12v-prof-2-baterias-litiunbrinde-_JM#position=4&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Parafusadeira/furadeira 12v Prof. 2 Baterias Litiun+brinde,235,7,17,Hagra
https://produto.mercadolivre.com.br/MLB-1712802897-furadeira-sem-impacto-1050w-58-fsd1050-220v-dwt-_JM?searchVariation=94258750181#searchVariation=94258750181&position=2&search_layout=stack&type=item&tracking_id=eec761fb-3f63-4af3-8bad-5a1606a338f7,Furadeira Sem Impacto 1050w 5/8  Fsd1050 220v Dwt,672,27,17,DWT
https://produto.mercadolivre.com.br/MLB-1814879944-kit-furadeira-e-parafusadeira-hp330dbrtd090dbr-carregado-_JM?searchVariation=93001639002#searchVariation=93001639002&position=49&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Kit Furadeira E Parafusadeira Hp330dbr/td090dbr + Carregado,1.423,2,18,Kit
https://produto.mercadolivre.com.br/MLB-1730355857-furadeira-profissional-600w-220v-sdh600-stanley-_JM?searchVariation=69483204485#searchVariation=69483204485&position=50&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Profissional 600w 220v Sdh600 Stanley,385,1,18,Stanley
https://produto.mercadolivre.com.br/MLB-2022790112-furadeira-impacto-38-127v-tm500k-black-decker-9-brocas-_JM?searchVariation=173657936178#searchVariation=173657936178&position=48&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Impacto 3/8 127v Tm500k Black + Decker + 9 Brocas ,259,9,18,Black+Decker
https://produto.mercadolivre.com.br/MLB-1822391759-furadeira-de-impacto-38-560w-tm500-black-decker-barato-_JM?searchVariation=78698278467#searchVariation=78698278467&position=47&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira De Impacto 3/8 560w Tm500 Black & Decker Barato,179,12,18,Black+Decker
https://produto.mercadolivre.com.br/MLB-1792260493-furadeira-parafusadeira-impacto-12v-maleta-c100pc-stanley-_JM?searchVariation=75911363662#searchVariation=75911363662&position=46&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Parafusadeira Impacto 12v + Maleta C/100pc Stanley,839,54,18,DeWalt
https://produto.mercadolivre.com.br/MLB-1334653417-parafusadeira-e-furadeira-26v-2-baterias-promoco-barato-_JM?searchVariation=70679778652#searchVariation=70679778652&position=45&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Parafusadeira E Furadeira 26v 2 Baterias - Promoção/ Barato,329,130,18,Nakasaki
https://produto.mercadolivre.com.br/MLB-1467986134-furadeiraparafusadeira-a-bateria-hp333dz-makita-s-bateria-_JM?searchVariation=81279223749#searchVariation=81279223749&position=44&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira/parafusadeira A Bateria Hp333dz Makita S/ Bateria,350,23,18,Makita
https://produto.mercadolivre.com.br/MLB-2150856959-kit-clx224sax-furadparaf-df333d-chave-impacto-td110d-makita-_JM#position=43&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Kit Clx224sax Furad/paraf Df333d Chave Impacto Td110d Makita,1.340,2,18,Makita
https://produto.mercadolivre.com.br/MLB-1091898724-furadeira-de-impacto-12-dwd502-110v-dewalt-650w-_JM?searchVariation=92347032380#searchVariation=92347032380&position=42&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira De Impacto 1/2 Dwd502 110v Dewalt 650w ,561,4,18,DeWalt
https://produto.mercadolivre.com.br/MLB-2099860128-combo-bosch-gdx-18v-200-gsb-18v-50-brushelss-com-bateria-_JM?searchVariation=173959380403#searchVariation=173959380403&position=41&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Combo Bosch Gdx 18v-200  +  Gsb 18v-50 Brushelss Com Bateria,2.199,6,18,Bosch
https://produto.mercadolivre.com.br/MLB-1857834545-furadeira-de-impacto-12-6555-skil-570w-220v-kit-14-brocas-_JM?searchVariation=174199457397#searchVariation=174199457397&position=39&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira De Impacto 1/2 6555 Skil 570w 220v + Kit 14 Brocas,333,2,18,Skil
https://produto.mercadolivre.com.br/MLB-1812178390-furadeira-impacto-profissional-com-acessorios-_JM?searchVariation=78161706205#searchVariation=78161706205&position=40&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Impacto Profissional Com Acessórios,148,181,18,Titanium
https://produto.mercadolivre.com.br/MLB-1755913339-furadeira-impacto-parafusadeira-dewalt-dcd996b-20v-brushless-_JM?searchVariation=81676923195#searchVariation=81676923195&position=36&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Impacto Parafusadeira Dewalt Dcd996b 20v Brushless,1.155,7,18,DeWalt
https://produto.mercadolivre.com.br/MLB-1820223857-furadeira-de-impacto-220v-10-6600-570w-f0126600ja-skil-_JM?searchVariation=85288380432#searchVariation=85288380432&position=35&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira De Impacto 220v 10-6600 570w F0126600ja Skil,234,30,18,Skil
https://produto.mercadolivre.com.br/MLB-1573267502-furadeira-parafusadeira-com-bateria-ion-litio-12v-30-bits-_JM#position=38&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Parafusadeira Com Bateria Íon-lítio 12v + 30 Bits ,212,67,18,Arita
https://produto.mercadolivre.com.br/MLB-1561986352-furadeira-paraf-de-impacto-12-profissional-127v-wesco-_JM?searchVariation=76350111171#searchVariation=76350111171&position=37&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Paraf De Impacto 1/2 Profissional 127v Wesco,334,92,18,Wesco
https://produto.mercadolivre.com.br/MLB-1612350613-parafusadeira-furadeira-einhell-te-cd-1848-li-i-solo-_JM#position=31&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Parafusadeira Furadeira Einhell Te-cd 18/48 Li-i Solo,499,8,18,Einhell
https://produto.mercadolivre.com.br/MLB-2219023136-furadeira-eletrica-impacto-skil-550w-6550-_JM?searchVariation=174345671917#searchVariation=174345671917&position=33&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Elétrica Impacto Skil 550w 6550,149,3,18,Skil
https://produto.mercadolivre.com.br/MLB-1660186878-kit-parafusadeira-furadeira-6x1-matrix-blackdecker-20v-_JM#position=32&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Kit Parafusadeira Furadeira 6x1 Matrix Black&decker 20v,1.760,32,18,Black+Decker
https://produto.mercadolivre.com.br/MLB-2081388002-bomba-de-perfuraco-eletrica-portatil-de-transferncia-de-fl-_JM#position=34&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Bomba De Perfuração Elétrica Portátil De Transferência De Fl,97,11,18,Generic
https://produto.mercadolivre.com.br/MLB-2602034007-furadeira-de-impacto-bosch-gsb-450-re-450w-220v-_JM?searchVariation=174367570805#searchVariation=174367570805&position=29&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira De Impacto Bosch Gsb 450 Re 450w 220v,215,3,18,Bosch
https://produto.mercadolivre.com.br/MLB-1770938226-furadeira-velocidade-variavel-rever-14-380w-dwd010-dewalt-_JM?searchVariation=73481988891#searchVariation=73481988891&position=30&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Velocidade Variável Rever 1/4'' 380w Dwd010 Dewalt,455,6,18,DeWalt
https://produto.mercadolivre.com.br/MLB-1244913650-furadeira-de-impacto-reversivel-12-vonder-850w-fiv-852-_JM?searchVariation=91886657882#searchVariation=91886657882&position=27&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira De Impacto Reversível 1/2 Vonder 850w Fiv 852,562,47,18,Vonder
https://produto.mercadolivre.com.br/MLB-1422545384-furadeira-parafusadeira-impacto-20v-brushless-dcd778-dewalt-_JM?searchVariation=89102021410#searchVariation=89102021410&position=28&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Parafusadeira Impacto 20v Brushless Dcd778 Dewalt,1.498,114,18,DeWalt
https://produto.mercadolivre.com.br/MLB-1398738712-kit-parafusadeira-furadeira-2-baterias-12v-clx224sax-makita-_JM#position=26&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Kit Parafusadeira Furadeira 2 Baterias 12v Clx224sax Makita,1.287,2,18,Makita
https://produto.mercadolivre.com.br/MLB-1814561160-furadeira-impacto-12-760-watts-220v-hp1640-makita-_JM#position=25&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Impacto 1/2  760 Watts 220v Hp1640 - Makita,485,2,18,Makita
https://produto.mercadolivre.com.br/MLB-1580476800-furadeira-parafusadeira-12-20v-impacto-sbat-dcd985b-dewalt-_JM#position=24&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Parafusadeira 1/2 20v Impacto S/bat Dcd985b Dewalt,1.349,42,18,DeWalt
https://produto.mercadolivre.com.br/MLB-2026395799-parafusadeira-e-furadeira-a-bateria-de-litio-vonder-_JM#position=23&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Parafusadeira E Furadeira A Bateria De Lítio  Vonder,254,66,18,Vonder
https://produto.mercadolivre.com.br/MLB-1666143107-martelete-rotativo-rompedor-960w-12-pecas-promoco-incrivel-_JM?searchVariation=64735621153#searchVariation=64735621153&position=21&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Martelete Rotativo Rompedor 960w 12 Peças Promoção Incrível!,415,34,18,Nakasaki
https://produto.mercadolivre.com.br/MLB-1345098264-parafusadeira-furadeira-300w-38-ws3231-wesco-220v-_JM#position=22&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Parafusadeira Furadeira 300w 3/8'' Ws3231 Wesco 220v,238,86,18,Wesco
https://produto.mercadolivre.com.br/MLB-1846059095-parafusadeirafuradeira-de-38-pol-sem-fio-12v-900-rpm-_JM#position=19&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Parafusadeira/furadeira De 3/8 Pol. Sem Fío 12v 900 Rpm,329,325,18,Black+Decker
https://produto.mercadolivre.com.br/MLB-2046828635-kit-parafusadeira-12v-chevrolet-c-jogo-de-ferramentas-_JM?searchVariation=173927709862#searchVariation=173927709862&position=17&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Kit Parafusadeira 12v Chevrolet C/ Jogo De Ferramentas,216,46,18,Chevrolet
https://produto.mercadolivre.com.br/MLB-1615342671-furadeira-e-parafusadeira-38-polegadas-dwt-fpd438-400w-_JM?searchVariation=61161541240#searchVariation=61161541240&position=18&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira E Parafusadeira 3/8 Polegadas Dwt Fpd438 400w,294,4,18,DWT
https://produto.mercadolivre.com.br/MLB-1410264518-furadeira-reversivel-com-impacto-500w-dwt-fid-595-220v-_JM?searchVariation=49349343164#searchVariation=49349343164&position=20&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Reversível Com Impacto 500w Dwt Fid 595 220v,249,76,18,DWT
https://produto.mercadolivre.com.br/MLB-2147757864-furadeira-sem-impacto-38-450-w-fsd-450-bm450-220v-dwt-_JM#position=16&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Sem Impacto 3/8'' 450 W Fsd 450 Bm450 220v Dwt,228,2,18,DWT
https://produto.mercadolivre.com.br/MLB-1822394694-furadeira-de-impacto-38-560w-tm500-black-decker-promoco-_JM?searchVariation=78698170962#searchVariation=78698170962&position=15&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira De Impacto 3/8 560w Tm500 Black & Decker Promoção,192,12,18,Black+Decker
https://produto.mercadolivre.com.br/MLB-1157149625-furadeira-impacto-reversivel-variavel-800w-dw508s-dewalt-110-_JM?searchVariation=174240532361#searchVariation=174240532361&position=14&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Impacto Reversível Variável 800w Dw508s Dewalt 110,586,3,18,DeWalt
https://produto.mercadolivre.com.br/MLB-2065513337-furadeira-de-impacto-750w-110v-_JM?searchVariation=173843392768#searchVariation=173843392768&position=13&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira De Impacto 750w 110v,138,7,18,Importway
https://produto.mercadolivre.com.br/MLB-1774735832-furadeira-parafusadeira-impacto-13mm-800w-28-pecas-maleta-_JM?searchVariation=73859737188#searchVariation=73859737188&position=11&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Parafusadeira Impacto 13mm 800w 28 Peças + Maleta,219,138,18,Nakasaki
https://produto.mercadolivre.com.br/MLB-1967456901-furadeira-impacto-38-tm500-560w-127v-black-decker-_JM#position=7&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Impacto 3/8 Tm500 560w  127v - Black Decker,163,3,18,Black+Decker
https://produto.mercadolivre.com.br/MLB-2095703595-furadeira-de-impacto-e-parafusadeira-blackdecker-110v-_JM?searchVariation=173942343800#searchVariation=173942343800&position=9&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira  De Impacto E Parafusadeira Black+decker  110v,354,4,18,Black+Decker
https://produto.mercadolivre.com.br/MLB-1566184860-furadeira-impacto-hp1640br-127v-760w-kit-5-brocas-makita-_JM?searchVariation=58437546811#searchVariation=58437546811&position=8&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Impacto Hp1640br-127v 760w + Kit 5 Brocas Makita,549,36,18,Makita
https://produto.mercadolivre.com.br/MLB-800916447-furadeira-de-impacto-hp1640-12-pol-760w-110v-makita-_JM?searchVariation=174073995643#searchVariation=174073995643&position=10&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira De Impacto Hp1640 1/2 Pol 760w 110v Makita,469,633,18,Makita
https://produto.mercadolivre.com.br/MLB-1823482886-furadeira-eletrica-de-impacto-750w-3000rpm-127-ou-220v-_JM?searchVariation=78796495751#searchVariation=78796495751&position=12&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Elétrica De Impacto 750w 3000rpm 127 Ou 220v,145,35,18,Importway
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-13mm-ingco-id6808-50hz60hz-680w-amarela-220v-240v-con-caixa-de-papelo/p/MLB17401955?pdp_filters=category:MLB189007#searchVariation=MLB17401955&position=1&search_layout=stack&type=product&tracking_id=f31afd5b-8923-46f1-8dc6-7da68db92260,Furadeira martelete elétrica de 13mm Ingco ID6808 50Hz/60Hz 680W amarela 220V - 240V con caixa de papelão,259,29,19,Ingco
https://produto.mercadolivre.com.br/MLB-1146384047-furadeira-bosch-de-impacto-gsb-450-re-450w-38-pol-_JM?searchVariation=87763487054#searchVariation=87763487054&position=5&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Bosch De Impacto Gsb 450 Re 450w 3/8 Pol,262,43,18,Bosch
https://produto.mercadolivre.com.br/MLB-1517993931-parafusadeira-furadeira-eletrica-profisional-400-watts-top-_JM?searchVariation=61897473862#searchVariation=61897473862&position=6&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Parafusadeira Furadeira Elétrica Profisional 400 Watts Top,169,23,18,Nakasaki
https://produto.mercadolivre.com.br/MLB-1017596753-furadeira-sem-impacto-38-aperto-rapido-450w-fsv450-vonder-_JM?searchVariation=68126182173#searchVariation=68126182173&position=2&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Furadeira Sem Impacto 3/8 Aperto Rapido 450w Fsv450 Vonder,267,52,18,Vonder
https://produto.mercadolivre.com.br/MLB-1847249804-parafusadeira-furadeira-impacto-20v-sem-fio-blackdecker-_JM#position=3&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Parafusadeira Furadeira Impacto 20v Sem Fío - Black+decker,539,31,18,Black+Decker
https://produto.mercadolivre.com.br/MLB-1722280157-conjunto-ponta-torx-longo-t25-100mm-2-unid-111-0040-makita-_JM#position=1&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Conjunto Ponta Torx Longo T25 100mm 2 Unid 111-0040 Makita,22,24,18,Makita
https://produto.mercadolivre.com.br/MLB-1638820703-furadeira-de-impacto-38-560w-tm500-black-decker-kit-broca-_JM?searchVariation=78796090225#searchVariation=78796090225&position=50&search_layout=stack&type=item&tracking_id=f31afd5b-8923-46f1-8dc6-7da68db92260,Furadeira De Impacto 3/8 560w Tm500 Black Decker + Kit Broca,247,77,19,Black+Decker
https://produto.mercadolivre.com.br/MLB-1736335213-furadeira-paraf-de-impacto-12-13mm-750w-wesco-ws3174-_JM?searchVariation=70140942319#searchVariation=70140942319&position=49&search_layout=stack&type=item&tracking_id=f31afd5b-8923-46f1-8dc6-7da68db92260,Furadeira Paraf De Impacto 1/2  13mm 750w Wesco Ws3174,244,30,19,Wesco
https://produto.mercadolivre.com.br/MLB-1697071264-parafusadeira-furadeira-a-bateria-pfv-112qr-12v-vonder-_JM#position=4&search_layout=stack&type=item&tracking_id=1afaa572-77e1-4475-8705-978297e02e54,Parafusadeira Furadeira A Bateria Pfv 112qr 12v Vonder,359,24,18,Vonder
https://produto.mercadolivre.com.br/MLB-1107856309-furadeira-parafusadeira-12v-bateria-biv-dcd700-lc1-dewalt-_JM#position=48&search_layout=stack&type=item&tracking_id=f31afd5b-8923-46f1-8dc6-7da68db92260,Furadeira Parafusadeira 12v Bateria Biv  Dcd700 Lc1 Dewalt,589,280,19,DeWalt
https://produto.mercadolivre.com.br/MLB-1744828687-furadeira-de-impacto-38-pol-550w-jogo-ferramentas-_JM?searchVariation=174358472426#searchVariation=174358472426&position=47&search_layout=stack&type=item&tracking_id=f31afd5b-8923-46f1-8dc6-7da68db92260,Furadeira De Impacto 3/8 Pol 550w + Jogo Ferramentas,299,2,19,Hammer
https://produto.mercadolivre.com.br/MLB-1599066145-parafusadeira-com-impacto-com-duas-bateria-21v-thaf-oferta-_JM?searchVariation=69177200611#searchVariation=69177200611&position=45&search_layout=stack&type=item&tracking_id=f31afd5b-8923-46f1-8dc6-7da68db92260,Parafusadeira Com Impacto Com Duas Bateria 21v Thaf Oferta,479,11,19,Thaf
https://produto.mercadolivre.com.br/MLB-1002344993-furadeira-m6501g-14-230w-makita-110v-alta-rotaco-_JM?searchVariation=53906350000#searchVariation=53906350000&position=43&search_layout=stack&type=item&tracking_id=f31afd5b-8923-46f1-8dc6-7da68db92260,Furadeira M6501g 1/4 230w Makita 110v Alta Rotacão,499,9,19,Makita
